time, cpu%, mem%
17:31:37,29.0,5.2
17:31:38,27.0,5.2
17:31:39,145.5,5.0
17:31:40,104.0,5.0
17:31:41,27.0,5.0
17:31:42,29.0,5.1
17:31:43,20.0,5.1
17:31:44,32.0,5.1
17:31:45,24.0,5.2
17:31:46,16.8,5.2
17:31:47,21.0,5.2
17:31:48,23.0,5.2
17:31:49,21.0,5.2
17:31:50,26.0,5.3
17:31:51,36.0,5.3
17:31:52,21.0,5.3
17:31:53,26.7,5.4
17:31:54,36.0,5.4
17:31:55,24.0,5.4
17:31:56,22.0,5.4
17:31:57,34.0,5.5
17:31:58,21.0,5.5
17:31:59,22.8,5.5
17:32:00,21.0,5.5
17:32:02,25.0,5.5
17:32:03,26.0,5.6
17:32:04,26.0,5.6
17:32:05,25.0,5.6
17:32:06,24.8,5.6
17:32:07,131.0,5.7
17:32:08,24.0,5.7
17:32:09,23.0,5.7
17:32:10,26.0,5.7
17:32:11,23.0,5.7
17:32:12,21.8,5.7
17:32:13,27.0,5.7
17:32:14,21.0,5.7
17:32:15,19.0,5.7
17:32:16,23.0,5.7
17:32:17,26.0,5.8
17:32:18,31.7,5.9
17:32:19,27.0,5.9
17:32:20,29.0,5.9
17:32:21,25.0,5.9
17:32:22,29.0,5.9
17:32:23,26.0,5.9
17:32:24,25.7,5.9
17:32:25,19.0,5.9
17:32:26,28.0,6.0
17:32:27,20.0,6.0
17:32:28,17.0,6.0
17:32:29,20.8,6.0
17:32:30,21.0,6.0
17:32:31,20.0,6.1
17:32:32,22.0,6.1
17:32:33,22.0,6.1
17:32:34,25.7,6.1
17:32:35,26.0,6.1
17:32:36,24.0,6.1
17:32:37,26.0,6.1
17:32:38,19.0,6.1
17:32:39,27.0,6.1
17:32:40,32.7,6.2
17:32:41,21.0,6.2
17:32:42,25.0,6.2
17:32:43,26.0,6.2
17:32:44,30.0,6.3
17:32:45,25.0,6.3
17:32:46,26.7,6.3
17:32:47,19.0,6.3
17:32:48,34.0,6.3
17:32:49,27.0,6.3
17:32:50,21.0,6.3
17:32:51,22.0,6.3
17:32:52,28.0,6.3
17:32:53,33.7,6.4
17:32:54,20.0,6.4
17:32:55,26.0,6.4
17:32:56,26.0,6.4
17:32:57,30.0,6.5
17:32:58,23.8,6.5
17:32:59,26.0,6.5
17:33:00,22.0,6.5
17:33:01,28.0,6.5
17:33:02,24.0,6.5
17:33:03,22.0,6.5
17:33:04,118.0,5.1
17:33:05,134.7,5.1
17:33:06,124.0,5.1
17:33:07,27.0,5.1
17:33:08,29.0,5.2
17:33:09,28.0,5.2
17:33:10,26.0,5.2
17:33:11,26.7,5.3
17:33:12,24.0,5.3
17:33:13,24.0,5.3
17:33:14,26.0,5.3
17:33:15,26.0,5.3
17:33:16,22.0,5.4
17:33:17,26.7,5.4
17:33:18,32.0,5.5
17:33:19,21.0,5.5
17:33:20,23.0,5.5
17:33:21,33.0,5.5
17:33:22,20.0,5.5
17:33:23,25.7,5.5
17:33:24,28.0,5.6
17:33:25,25.0,5.6
17:33:26,32.0,5.6
17:33:27,27.0,5.6
17:33:28,26.0,5.7
17:33:29,21.8,5.7
17:33:30,119.0,5.8
17:33:31,25.0,5.8
17:33:32,17.0,5.8
17:33:33,24.0,5.8
17:33:34,24.8,5.8
17:33:35,16.0,5.8
17:33:36,28.0,5.8
17:33:37,32.0,5.8
17:33:38,23.0,5.8
17:33:39,27.7,5.8
17:33:40,36.0,5.9
17:33:41,22.0,5.9
17:33:42,26.0,5.9
17:33:43,24.0,5.9
17:33:44,26.0,5.9
17:33:45,23.0,6.0
17:33:46,25.7,6.0
17:33:47,24.0,6.0
17:33:48,23.0,6.0
17:33:49,30.0,6.1
17:33:50,25.0,6.1
17:33:51,25.0,6.1
17:33:52,23.8,6.1
17:33:53,31.0,6.1
17:33:54,24.0,6.1
17:33:55,27.0,6.1
17:33:56,23.0,6.1
17:33:57,23.8,6.2
17:33:58,23.0,6.2
17:33:59,24.0,6.2
17:34:00,23.0,6.2
17:34:01,26.0,6.2
17:34:02,21.0,6.2
17:34:03,16.8,6.2
17:34:04,22.0,6.3
17:34:05,24.0,6.3
17:34:06,22.0,6.3
17:34:07,25.0,6.4
17:34:08,24.0,6.4
17:34:09,23.8,6.4
17:34:10,21.0,6.4
17:34:11,26.0,6.5
17:34:12,29.0,6.5
17:34:13,21.0,6.5
17:34:14,23.0,6.5
17:34:15,26.7,6.5
17:34:16,30.0,6.5
17:34:17,23.0,6.5
17:34:18,22.0,6.5
17:34:19,21.0,6.5
17:34:20,30.0,6.6
17:34:21,26.7,6.6
17:34:22,24.0,6.6
17:34:23,22.0,6.6
17:34:24,34.0,6.7
17:34:25,26.0,6.7
17:34:26,18.8,6.7
17:34:27,24.0,6.7
17:34:28,32.0,6.7
17:34:29,19.0,6.7
17:34:30,24.0,6.7
17:34:31,28.0,6.7
17:34:32,20.8,6.7
17:34:33,32.0,6.8
17:34:34,24.0,6.8
17:34:35,21.0,6.8
17:34:36,27.0,6.8
17:34:37,114.9,5.6
17:34:38,19.0,5.6
17:34:39,20.0,5.6
17:34:40,23.0,5.6
17:34:41,25.0,5.6
17:34:42,22.0,5.6
17:34:43,25.0,5.6
17:34:44,26.7,5.6
17:34:45,21.0,5.6
17:34:46,27.0,5.6
17:34:47,32.0,5.6
17:34:48,18.0,5.6
17:34:49,25.7,5.6
17:34:50,24.0,5.6
17:34:51,20.0,5.6
17:34:52,34.0,5.6
17:34:53,24.0,5.6
17:34:54,24.0,5.6
17:34:55,21.8,5.6
17:34:56,34.0,5.6
17:34:57,25.0,5.6
17:34:58,22.0,5.6
17:34:59,26.0,5.6
17:35:00,26.7,5.6
17:35:01,22.0,5.6
17:35:02,22.0,5.6
17:35:03,23.0,5.6
17:35:04,20.0,5.6
17:35:05,31.0,5.7
17:35:06,18.8,5.7
17:35:07,4.0,5.7
17:35:08,5.0,5.7
17:35:09,5.0,5.7
17:35:10,5.0,5.7
17:35:11,4.0,5.7
17:35:12,5.9,5.7
17:35:13,4.0,5.7
17:35:14,5.0,5.7
17:35:15,6.0,5.7
17:35:16,9.0,5.7
17:35:17,21.8,5.7
17:35:18,91.0,5.7
17:35:19,55.0,5.7
17:35:20,16.0,5.7
17:35:21,23.0,5.7
17:35:22,26.0,5.7
17:35:23,18.0,5.7
17:35:24,25.7,5.7
17:35:25,32.0,5.7
17:35:26,18.0,5.7
17:35:27,27.0,5.7
17:35:28,27.0,5.8
17:35:29,30.0,5.9
17:35:30,21.8,5.9
17:35:31,27.0,5.9
17:35:32,21.0,5.9
17:35:33,18.0,5.9
17:35:34,30.0,5.9
17:35:35,26.0,5.9
17:35:36,20.8,5.9
17:35:37,22.0,5.9
17:35:38,33.0,6.0
17:35:39,21.0,6.0
17:35:40,23.0,6.0
17:35:41,23.8,6.0
17:35:42,25.0,6.0
17:35:43,26.0,6.0
17:35:44,25.0,6.0
17:35:45,22.0,6.0
17:35:46,29.0,6.1
17:35:47,22.8,6.1
17:35:48,20.0,6.1
17:35:49,24.0,6.1
17:35:50,21.0,6.1
17:35:51,35.0,6.2
17:35:52,19.0,6.2
17:35:53,24.8,6.2
17:35:54,25.0,6.2
17:35:55,110.0,6.2
17:35:56,40.0,6.2
17:35:57,27.0,6.2
17:35:58,20.8,6.2
17:35:59,26.0,6.2
17:36:00,22.0,6.2
17:36:01,21.0,6.2
17:36:02,30.0,6.2
17:36:03,27.0,6.2
17:36:04,22.8,6.3
17:36:05,31.0,6.4
17:36:06,27.0,6.4
17:36:07,24.0,6.4
17:36:08,23.0,6.4
17:36:09,24.0,6.4
17:36:10,31.7,6.4
17:36:11,21.0,6.4
17:36:12,26.0,6.4
17:36:13,25.0,6.4
17:36:14,26.0,6.5
17:36:15,24.8,6.5
17:36:16,23.0,6.5
17:36:17,21.0,6.5
17:36:18,26.0,6.5
17:36:19,33.0,6.6
17:36:20,20.0,6.6
17:36:21,25.7,6.6
17:36:22,27.0,6.6
17:36:23,28.0,6.6
17:36:24,25.0,6.6
17:36:25,12.0,6.6
17:36:26,20.0,6.6
17:36:27,30.7,6.7
17:36:28,27.0,6.7
17:36:29,25.0,6.7
17:36:30,23.0,6.7
17:36:31,26.0,6.7
17:36:32,33.0,6.7
17:36:33,20.8,6.7
17:36:34,24.0,6.7
17:36:35,24.0,6.7
17:36:36,31.0,6.8
17:36:37,24.0,6.8
17:36:38,25.0,6.8
17:36:39,19.8,6.8
17:36:40,35.0,6.9
17:36:41,21.0,6.9
17:36:42,19.0,6.9
17:36:43,27.0,6.9
17:36:44,21.8,6.9
17:36:45,33.0,6.9
17:36:46,23.0,6.9
17:36:47,23.0,6.9
17:36:48,27.0,6.9
17:36:49,30.0,7.0
17:36:50,26.0,7.0
17:36:51,24.8,7.0
17:36:52,23.0,7.0
17:36:53,94.0,7.1
17:36:54,40.0,5.5
17:36:55,20.0,5.5
17:36:56,19.0,5.5
17:36:57,23.8,5.5
17:36:58,23.0,5.5
17:36:59,24.0,5.5
17:37:00,33.0,5.5
17:37:01,21.0,5.5
17:37:02,23.0,5.5
17:37:03,31.7,5.5
17:37:04,26.0,5.5
17:37:05,21.0,5.5
17:37:06,25.0,5.5
17:37:07,26.0,5.5
17:37:08,29.0,5.5
17:37:09,25.7,5.5
17:37:10,26.0,5.5
17:37:11,18.0,5.5
17:37:12,33.0,5.6
17:37:13,23.0,5.6
17:37:14,19.8,5.6
17:37:15,24.0,5.6
17:37:16,13.0,5.6
17:37:17,30.0,5.6
17:37:18,25.0,5.6
17:37:19,26.7,5.6
17:37:20,23.0,5.6
17:37:21,30.0,5.7
17:37:22,25.0,5.7
17:37:23,21.0,5.7
17:37:24,20.0,5.7
17:37:25,25.7,5.7
17:37:26,26.0,5.8
17:37:27,21.0,5.8
17:37:28,27.0,5.8
17:37:29,26.0,5.8
17:37:30,30.0,5.8
17:37:31,24.0,5.8
17:37:32,24.8,5.8
17:37:33,138.0,5.6
17:37:34,87.0,5.6
17:37:35,28.0,5.6
17:37:36,23.0,5.7
17:37:37,30.7,5.7
17:37:38,32.0,5.8
17:37:39,24.0,5.8
17:37:40,22.0,5.8
17:37:41,27.0,5.8
17:37:42,24.0,5.8
17:37:43,26.0,5.8
17:37:44,26.7,5.9
17:37:45,25.0,5.9
17:37:46,30.0,5.9
17:37:47,17.0,6.0
17:37:48,18.0,6.0
17:37:49,19.0,6.0
17:37:50,33.7,6.1
17:37:51,27.0,6.1
17:37:52,20.0,6.1
17:37:53,22.0,6.1
17:37:54,31.0,6.1
17:37:55,22.8,6.1
17:37:56,24.0,6.1
17:37:57,26.0,6.1
17:37:58,34.0,6.2
17:37:59,23.0,6.2
17:38:00,24.0,6.2
17:38:01,25.7,6.2
17:38:02,21.0,6.2
17:38:03,31.0,6.3
17:38:04,24.0,6.3
17:38:05,22.0,6.3
17:38:06,26.7,6.3
17:38:07,134.0,6.4
17:38:08,20.0,6.4
17:38:09,24.0,6.4
17:38:10,26.0,6.4
17:38:11,22.0,6.4
17:38:12,28.7,6.4
17:38:13,22.0,6.4
17:38:14,28.0,6.4
17:38:15,25.0,6.4
17:38:16,27.0,6.4
17:38:17,27.0,6.5
17:38:18,22.0,6.5
17:38:19,25.0,6.5
17:38:20,21.8,6.5
17:38:21,21.0,6.5
17:38:22,27.0,6.6
17:38:23,24.0,6.6
17:38:24,23.0,6.6
17:38:25,22.8,6.6
17:38:26,33.0,6.6
17:38:27,24.0,6.6
17:38:28,21.0,6.6
17:38:29,27.0,6.6
17:38:30,29.0,6.7
17:38:31,20.8,6.7
17:38:32,16.0,6.7
17:38:33,17.0,6.7
17:38:34,22.0,6.7
17:38:35,30.0,6.8
17:38:36,21.0,6.8
17:38:37,18.8,6.8
17:38:38,21.0,6.8
17:38:39,37.0,6.8
17:38:40,19.0,6.8
17:38:41,25.0,6.8
17:38:42,26.7,6.8
17:38:43,20.0,6.9
17:38:44,23.0,6.9
17:38:45,24.0,6.9
17:38:46,22.0,6.9
17:38:47,26.0,6.9
17:38:48,121.8,4.9
17:38:49,115.0,4.9
17:38:50,28.0,4.9
17:38:51,32.0,4.9
17:38:52,23.0,5.0
17:38:53,20.0,5.0
17:38:54,26.0,5.0
17:38:55,27.7,5.0
17:38:56,22.0,5.1
17:38:57,28.0,5.1
17:38:58,30.0,5.2
17:38:59,20.0,5.2
17:39:00,28.7,5.2
17:39:01,26.0,5.2
17:39:02,19.0,5.2
17:39:03,26.0,5.2
17:39:04,28.0,5.3
17:39:05,22.0,5.3
17:39:06,32.0,5.3
17:39:07,22.8,5.4
17:39:08,23.0,5.4
17:39:09,77.0,5.5
17:39:10,65.0,5.5
17:39:11,25.0,5.5
17:39:12,22.0,5.5
17:39:13,26.7,5.5
17:39:14,23.0,5.5
17:39:15,22.0,5.5
17:39:16,29.0,5.5
17:39:17,25.0,5.5
17:39:18,23.0,5.5
17:39:19,37.0,5.7
17:39:20,23.8,5.7
17:39:21,23.0,5.7
17:39:22,26.0,5.7
17:39:23,22.0,5.7
17:39:24,25.0,5.7
17:39:25,20.0,5.7
17:39:26,24.8,5.7
17:39:27,23.0,5.7
17:39:28,31.0,5.8
17:39:29,24.0,5.8
17:39:30,28.0,5.8
17:39:31,12.0,5.8
17:39:32,12.9,5.8
17:39:33,17.0,5.8
17:39:34,28.0,5.8
17:39:35,25.0,5.8
17:39:36,25.0,5.8
17:39:37,20.0,5.8
17:39:38,32.7,5.9
17:39:39,26.0,5.9
17:39:40,22.0,5.9
17:39:41,25.0,5.9
17:39:42,32.0,6.0
17:39:43,21.8,6.0
17:39:44,25.0,6.0
17:39:45,23.0,6.0
17:39:46,24.0,6.0
17:39:47,30.0,6.0
17:39:48,23.8,6.0
17:39:49,24.0,6.0
17:39:50,21.0,6.0
17:39:51,30.0,6.1
17:39:52,28.0,6.1
17:39:53,20.0,6.1
17:39:54,24.8,6.1
17:39:55,31.0,6.1
17:39:56,20.0,6.1
17:39:57,27.0,6.1
17:39:58,25.0,6.1
17:39:59,22.0,6.1
17:40:00,32.7,6.2
17:40:01,26.0,6.2
17:40:02,21.0,6.2
17:40:03,21.0,6.2
17:40:04,31.0,6.3
17:40:05,26.0,6.3
17:40:06,20.8,6.3
17:40:07,23.0,6.3
17:40:08,26.0,6.3
17:40:09,28.0,6.3
17:40:10,24.0,6.3
17:40:11,25.0,6.3
17:40:12,21.8,6.3
17:40:13,32.0,6.4
17:40:14,23.0,6.4
17:40:15,20.0,6.4
17:40:16,24.0,6.4
17:40:17,31.0,6.5
17:40:18,21.8,6.5
17:40:19,26.0,6.5
17:40:20,26.0,6.5
17:40:21,25.0,6.5
17:40:22,126.0,6.5
17:40:23,25.0,6.5
17:40:24,26.7,6.5
17:40:25,23.0,6.5
17:40:26,26.0,6.5
17:40:27,26.0,6.5
17:40:28,21.0,6.5
17:40:29,25.0,6.5
17:40:30,134.7,6.3
17:40:31,25.0,6.4
17:40:32,23.0,6.4
17:40:33,29.0,6.5
17:40:34,23.0,6.5
17:40:35,29.0,6.5
17:40:36,26.7,6.6
17:40:37,25.0,6.6
17:40:38,26.0,6.7
17:40:39,24.0,6.7
17:40:40,23.0,6.7
17:40:41,27.0,6.7
17:40:42,25.7,6.7
17:40:43,24.0,6.7
17:40:44,20.0,6.7
17:40:45,25.0,6.8
17:40:46,33.0,6.8
17:40:47,18.8,6.8
17:40:48,19.0,6.8
17:40:49,15.0,6.8
17:40:50,24.0,6.9
17:40:51,36.0,6.9
17:40:52,24.8,6.9
17:40:53,20.0,6.9
17:40:54,23.0,6.9
17:40:55,22.0,6.9
17:40:56,29.0,7.0
17:40:57,22.0,7.0
17:40:58,22.0,7.0
17:40:59,24.8,7.0
17:41:00,23.0,7.1
17:41:01,24.0,7.1
17:41:02,25.0,7.1
17:41:03,22.0,7.1
17:41:04,32.0,7.1
17:41:05,22.8,7.1
17:41:06,25.0,7.1
17:41:07,27.0,7.1
17:41:08,28.0,7.1
17:41:09,23.0,7.2
17:41:10,22.8,7.2
17:41:11,14.0,7.2
17:41:12,5.0,7.2
17:41:13,4.0,7.2
17:41:14,5.0,7.2
17:41:15,5.0,7.2
17:41:16,5.0,7.2
17:41:17,4.0,7.2
17:41:18,6.0,7.2
17:41:19,4.0,7.2
17:41:20,5.0,7.2
17:41:21,5.0,7.2
17:41:22,18.8,7.2
17:41:23,117.0,6.1
17:41:24,26.0,6.1
17:41:25,19.0,6.1
17:41:26,20.0,6.1
17:41:27,25.0,6.1
17:41:28,16.8,6.1
17:41:29,15.0,6.1
17:41:30,25.0,6.1
17:41:31,25.0,6.1
17:41:32,23.0,6.1
17:41:33,22.8,6.1
17:41:34,32.0,6.1
17:41:35,15.0,6.1
17:41:36,25.0,6.1
17:41:37,24.0,6.1
17:41:38,18.0,6.1
17:41:39,33.7,6.1
17:41:40,24.0,6.1
17:41:41,19.0,6.1
17:41:42,20.0,6.1
17:41:43,18.0,6.1
17:41:44,27.0,6.1
17:41:45,24.8,6.1
17:41:46,25.0,6.1
17:41:48,22.0,6.1
17:41:49,24.0,6.1
17:41:50,29.0,6.1
17:41:51,21.8,6.1
17:41:52,23.0,6.1
17:41:53,25.0,6.1
17:41:54,32.0,6.1
17:41:55,19.0,6.1
17:41:56,25.0,6.1
17:41:57,24.0,6.1
17:41:58,29.7,6.1
17:41:59,26.0,6.1
17:42:00,24.0,6.1
17:42:01,21.0,6.1
17:42:02,24.0,6.1
17:42:03,129.0,6.2
17:42:04,15.8,6.2
17:42:05,13.0,6.2
17:42:06,18.0,6.2
17:42:07,22.0,6.2
17:42:08,25.0,6.2
17:42:09,25.0,6.2
17:42:10,28.7,6.2
17:42:11,21.0,6.2
17:42:12,27.0,6.2
17:42:13,36.0,6.3
17:42:14,20.0,6.3
17:42:15,25.0,6.3
17:42:16,23.8,6.3
17:42:17,21.0,6.3
17:42:18,32.0,6.4
17:42:19,25.0,6.4
17:42:20,20.0,6.4
17:42:21,24.0,6.4
17:42:22,25.7,6.4
17:42:23,29.0,6.4
17:42:24,25.0,6.4
17:42:25,26.0,6.4
17:42:26,21.0,6.4
17:42:27,31.7,6.5
17:42:28,23.0,6.5
17:42:29,25.0,6.5
17:42:30,21.0,6.5
17:42:31,34.0,6.5
17:42:32,24.0,6.6
17:42:33,17.8,6.6
17:42:34,21.0,6.6
17:42:35,20.0,6.6
17:42:36,27.0,6.6
17:42:37,29.0,6.6
17:42:38,24.0,6.6
17:42:39,22.0,6.6
17:42:40,30.7,6.7
17:42:41,26.0,6.7
17:42:42,21.0,6.7
17:42:43,27.0,6.7
17:42:44,32.0,6.7
17:42:45,24.8,6.7
17:42:46,21.0,6.7
17:42:47,24.0,6.7
17:42:48,25.0,6.7
17:42:49,32.0,6.8
17:42:50,24.0,6.8
17:42:51,24.8,6.8
17:42:52,21.0,6.8
17:42:53,34.0,6.9
17:42:54,22.0,6.9
17:42:55,24.0,6.9
17:42:56,24.0,6.9
17:42:57,32.7,6.9
17:42:58,107.0,5.6
17:42:59,24.0,5.6
17:43:00,26.0,5.6
17:43:01,21.0,5.6
17:43:02,22.0,5.6
17:43:03,26.7,5.6
17:43:04,29.0,5.6
17:43:05,22.0,5.6
17:43:06,24.0,5.6
17:43:07,23.0,5.6
17:43:08,25.0,5.6
17:43:09,25.7,5.6
