17:24:50,21215,node,93.8,5.5
17:24:51,21215,node,99.9,6.0
17:24:52,21215,node,97.0,6.5
17:24:53,21215,node,98.0,6.9
17:24:54,21215,node,99.0,7.3
17:24:55,21215,node,98.0,7.5
17:24:56,21215,node,97.0,7.7
17:24:57,21215,node,98.0,7.9
17:24:58,21215,node,96.0,8.2
17:24:59,21215,node,99.0,8.4
17:25:00,21215,node,96.0,8.6
17:25:01,21215,node,99.0,8.8
17:25:02,21215,node,98.0,9.1
17:25:03,21215,node,97.0,9.1
17:25:04,21215,node,98.0,9.1
17:25:05,21215,node,98.0,9.3
17:25:06,21215,node,97.0,9.5
17:25:07,21215,node,98.0,9.8
17:25:08,21215,node,98.0,10.1
17:25:09,21215,node,98.0,10.2
17:25:10,21215,node,97.0,10.3
17:25:11,21215,node,96.0,10.5
17:25:12,21215,node,97.0,10.8
17:25:13,21215,node,98.0,11.3
17:25:14,21215,node,97.0,11.1
17:25:15,21215,node,97.0,11.1
17:25:16,21215,node,97.0,11.1
17:25:17,21215,node,98.0,11.1
17:25:18,21215,node,97.0,11.1
17:25:19,21215,node,96.0,11.1
17:25:20,21215,node,97.0,11.1
17:25:21,21215,node,88.1,11.1
17:25:23,21215,node,98.0,11.1
17:25:24,21215,node,96.0,11.1
17:25:25,21215,node,93.0,11.1
17:25:26,21215,node,98.0,11.1
17:25:27,21215,node,96.0,11.1
17:25:28,21215,node,98.0,11.1
17:25:29,21215,node,96.0,11.1
17:25:30,21215,node,97.0,11.1
17:25:31,21215,node,93.0,11.1
17:25:32,21215,node,97.0,11.1
17:25:33,21215,node,96.0,11.1
17:25:34,21215,node,94.0,11.1
17:25:35,21215,node,95.0,11.1
17:25:36,21215,node,85.0,11.1
17:25:37,21215,node,7.0,11.1
17:25:38,21215,node,98.0,11.1
17:25:39,21215,node,96.0,11.1
17:25:40,21215,node,92.1,11.1
17:25:41,21215,node,95.0,11.1
17:25:42,21215,node,96.0,11.1
17:25:43,21215,node,97.0,11.1
17:25:44,21215,node,96.0,11.1
17:25:45,21215,node,96.0,11.1
17:25:46,21215,node,97.0,11.1
17:25:47,21215,node,96.0,11.2
17:25:48,21215,node,84.2,11.2
17:25:49,21215,node,96.0,11.2
17:25:50,21215,node,96.0,11.2
17:25:51,21215,node,96.0,11.2
17:25:52,21215,node,97.0,11.2
17:25:53,21215,node,96.0,11.2
17:25:54,21215,node,96.0,11.2
17:25:55,21215,node,96.0,11.2
17:25:56,21215,node,96.0,11.2
17:25:57,21215,node,96.0,11.2
17:25:58,21215,node,96.0,11.2
17:25:59,21215,node,96.0,11.2
17:26:00,21215,node,96.0,11.2
17:26:01,21215,node,97.0,11.2
17:26:02,21215,node,97.0,11.2
17:26:03,21215,node,95.0,11.2
17:26:04,21215,node,97.0,11.2
17:26:05,21215,node,96.0,11.2
17:26:06,21215,node,96.0,11.2
17:26:07,21215,node,97.0,11.2
17:26:08,21215,node,95.0,11.2
