17:26:19,73837,node,0.0,0.4
17:26:20,73837,node,0.0,0.4
17:26:21,73837,node,0.0,0.4
17:26:22,73837,node,0.0,0.4
17:26:23,73837,node,0.0,0.4
17:26:24,73837,node,0.0,0.4
17:26:25,73837,node,0.0,0.4
17:26:26,73837,node,0.0,0.4
17:26:27,73837,node,0.0,0.4
17:26:28,73837,node,1.0,0.4
17:26:29,73837,node,0.0,0.4
17:26:30,73837,node,0.0,0.4
17:26:31,73837,node,0.0,0.4
17:26:32,73837,node,0.0,0.4
17:26:33,73837,node,0.0,0.4
17:26:34,73837,node,15.8,0.4
17:26:35,73837,node,18.0,0.5
17:26:36,73837,node,15.0,0.5
17:26:37,73837,node,31.0,0.5
17:26:38,73837,node,24.0,0.5
17:26:39,73837,node,18.0,0.5
17:26:40,73837,node,13.9,0.5
17:26:41,73837,node,30.0,0.6
17:26:42,73837,node,34.0,0.6
17:26:43,73837,node,36.0,0.6
17:26:44,73837,node,34.0,0.6
17:26:45,73837,node,33.7,0.7
17:26:46,73837,node,35.0,0.7
17:26:47,73837,node,23.0,0.7
17:26:48,73837,node,27.0,0.7
17:26:49,73837,node,30.0,0.8
17:26:50,73837,node,22.8,0.8
17:26:51,73837,node,31.0,0.8
17:26:52,73837,node,30.0,0.8
17:26:53,73837,node,33.0,0.8
17:26:54,73837,node,16.0,0.8
17:26:55,73837,node,29.0,0.9
17:26:56,73837,node,29.7,0.9
17:26:57,73837,node,25.0,0.9
17:26:58,73837,node,34.0,1.0
17:26:59,73837,node,32.0,1.0
17:27:00,73837,node,28.0,1.0
17:27:01,73837,node,29.0,1.1
17:27:02,73837,node,34.7,1.1
17:27:03,73837,node,24.0,1.1
17:27:04,73837,node,33.0,1.1
17:27:05,73837,node,44.0,1.2
17:27:06,73837,node,29.0,1.2
17:27:07,73837,node,27.7,1.2
17:27:08,73837,node,32.0,1.2
17:27:09,73837,node,35.0,1.2
17:27:10,73837,node,21.0,1.2
17:27:11,73837,node,35.0,1.2
17:27:12,73837,node,36.0,1.3
17:27:13,73837,node,24.8,1.3
17:27:14,73837,node,29.0,1.3
17:27:15,73837,node,10.0,1.3
17:27:16,73837,node,2.0,1.3
17:27:17,73837,node,40.0,1.3
17:27:18,73837,node,21.0,1.3
17:27:19,73837,node,14.9,1.3
17:27:20,73837,node,20.0,1.3
17:27:21,73837,node,23.0,1.3
17:27:22,73837,node,15.0,1.3
17:27:23,73837,node,17.0,1.3
17:27:24,73837,node,16.8,1.3
17:27:25,73837,node,25.0,1.3
17:27:26,73837,node,19.0,1.3
17:27:27,73837,node,25.0,1.4
17:27:28,73837,node,20.0,1.4
17:27:29,73837,node,38.0,1.5
17:27:30,73837,node,19.8,1.5
17:27:31,73837,node,16.0,1.5
17:27:32,73837,node,19.0,1.5
17:27:33,73837,node,23.0,1.5
17:27:34,73837,node,22.0,1.5
