14:17:46,1989,node,62.5,6.5
14:17:47,1989,node,45.5,6.7
14:17:48,1989,node,44.0,6.8
14:17:49,1989,node,43.0,6.9
14:17:50,1989,node,49.5,7.1
14:17:51,1989,node,45.0,7.1
14:17:52,1989,node,38.2,7.2
14:17:53,1989,node,52.0,7.3
14:17:54,1989,node,48.5,7.5
14:17:55,1989,node,43.0,7.6
14:17:56,1989,node,58.0,7.7
14:17:57,1989,node,47.5,7.8
14:17:58,1989,node,55.0,7.9
14:17:59,1989,node,49.5,7.9
14:18:00,1989,node,47.0,8.0
14:18:01,1989,node,53.0,8.2
14:18:02,1989,node,48.5,8.3
14:18:03,1989,node,45.0,8.3
14:18:04,1989,node,49.5,8.4
14:18:05,1989,node,52.0,8.5
14:18:06,1989,node,58.0,8.6
14:18:07,1989,node,47.5,8.6
14:18:08,1989,node,56.4,8.7
14:18:09,1989,node,49.0,8.7
14:18:10,1989,node,54.5,8.8
14:18:11,1989,node,54.0,8.9
14:18:12,1989,node,52.0,9.0
14:18:13,1989,node,49.5,9.0
14:18:14,1989,node,55.0,9.1
14:18:15,1989,node,41.6,9.1
14:18:16,1989,node,44.0,9.2
14:18:17,1989,node,48.0,9.2
14:18:18,1989,node,47.5,9.3
14:18:19,1989,node,47.0,9.4
14:18:20,1989,node,55.4,9.6
14:18:21,1989,node,43.0,9.7
14:18:22,1989,node,58.0,9.7
14:18:23,1989,node,53.5,9.8
14:18:24,1989,node,43.0,9.9
14:18:25,1989,node,55.4,10.0
14:18:26,1989,node,52.5,10.1
14:18:27,1989,node,48.5,10.2
14:18:28,1989,node,39.0,10.2
14:18:29,1989,node,50.0,10.3
14:18:30,1989,node,48.5,10.4
14:18:31,1989,node,44.0,10.5
14:18:32,1989,node,48.5,10.5
14:18:33,1989,node,47.0,10.7
14:18:34,1989,node,56.4,10.8
14:18:35,1989,node,61.0,10.9
14:18:36,1989,node,55.0,11.0
14:18:37,1989,node,40.6,11.0
14:18:38,1989,node,40.0,11.1
14:18:39,1989,node,58.0,11.1
14:18:40,1989,node,32.7,11.1
14:18:41,1989,node,50.0,11.2
14:18:42,1989,node,47.5,11.2
14:18:43,1989,node,47.5,11.2
14:18:44,1989,node,50.5,11.5
14:18:45,1989,node,41.0,11.7
14:18:46,1989,node,34.0,11.7
14:18:47,1989,node,50.5,11.8
14:18:48,1989,node,52.0,12.0
14:18:49,1989,node,47.5,12.0
14:18:50,1989,node,47.0,12.0
14:18:51,1989,node,47.5,12.0
14:18:52,1989,node,49.0,12.1
14:18:53,1989,node,35.6,12.2
14:18:54,1989,node,46.0,12.2
14:18:55,1989,node,48.0,12.3
14:18:56,1989,node,47.5,12.4
14:18:57,1989,node,48.0,12.4
14:18:58,1989,node,46.5,12.5
14:18:59,1989,node,43.1,12.6
14:19:00,1989,node,54.0,12.6
14:19:01,1989,node,47.5,12.7
14:19:02,1989,node,34.0,12.7
14:19:03,1989,node,47.5,12.7
14:19:04,1989,node,42.6,12.8
14:19:05,1989,node,43.0,12.8
14:19:06,1989,node,47.5,12.9
14:19:07,1989,node,44.6,13.0
14:19:08,1989,node,47.5,13.0
14:19:09,1989,node,48.0,13.1
14:19:10,1989,node,47.5,13.1
14:19:11,1989,node,48.0,13.2
14:19:12,1989,node,41.6,13.2
14:19:13,1989,node,36.0,13.2
14:19:14,1989,node,48.5,13.3
14:19:15,1989,node,44.6,13.4
14:19:16,1989,node,49.0,13.5
14:19:17,1989,node,45.5,13.5
14:19:18,1989,node,40.0,13.5
14:19:19,1989,node,48.0,13.6
14:19:20,1989,node,40.6,13.6
14:19:21,1989,node,48.0,13.7
14:19:22,1989,node,45.5,13.8
14:19:23,1989,node,46.0,13.9
14:19:24,1989,node,48.5,13.9
14:19:25,1989,node,44.0,14.0
