time, cpu%, mem%
16:38:48,46.5,15.9
16:38:49,48.0,16.0
16:38:50,41.0,16.1
16:38:51,48.5,16.2
16:38:52,60.0,16.3
16:38:53,75.2,16.3
16:38:54,43.0,16.3
16:38:55,61.0,16.3
16:38:56,51.5,16.3
16:38:57,41.0,16.3
16:38:58,48.5,16.3
16:38:59,32.0,16.3
16:39:00,15.0,16.3
16:39:01,17.8,16.3
16:39:02,12.0,16.3
16:39:03,39.6,16.4
16:39:04,17.0,16.4
16:39:05,6.9,16.4
16:39:06,26.0,16.4
16:39:07,45.0,16.4
16:39:08,39.6,16.5
16:39:09,0.0,16.4
16:39:10,19.8,16.4
16:39:11,13.0,16.4
16:39:12,18.0,16.4
16:39:13,20.8,16.4
16:39:14,4.0,16.4
16:39:15,1.0,16.4
16:39:16,2.0,16.4
16:39:17,5.0,16.4
16:39:18,0.0,16.4
16:39:19,17.8,16.4
16:39:20,12.0,16.4
16:39:21,16.8,16.4
16:39:22,9.0,16.4
16:39:23,22.8,16.4
16:39:24,2.0,16.4
16:39:25,4.0,16.4
16:39:26,11.9,16.4
16:39:27,15.0,16.4
16:39:28,9.9,16.4
16:39:29,4.0,16.4
16:39:30,4.0,16.4
16:39:31,5.9,16.4
16:39:32,0.0,16.4
16:39:33,8.9,16.4
16:39:34,4.0,16.4
16:39:35,0.0,16.4
16:39:36,8.0,16.4
16:39:37,6.9,16.4
16:39:38,2.0,16.4
16:39:39,0.0,16.4
16:39:40,11.9,16.4
16:39:41,5.9,16.4
16:39:42,0.0,16.4
16:39:43,5.0,16.4
16:39:44,6.9,16.4
16:39:45,3.0,16.4
16:39:46,0.0,16.4
16:39:47,14.0,16.4
16:39:48,10.9,16.4
16:39:49,0.0,16.4
16:39:50,2.0,16.4
16:39:51,10.0,16.4
16:39:52,0.0,16.4
16:39:53,9.0,16.4
16:39:54,0.0,16.4
16:39:55,17.8,16.4
16:39:56,15.0,16.5
16:39:57,5.0,16.5
16:39:58,0.0,16.5
16:39:59,8.0,16.5
16:40:00,10.0,16.5
16:40:01,0.0,16.5
16:40:02,4.0,16.5
16:40:03,3.0,16.5
16:40:04,16.8,16.4
16:40:05,0.0,16.4
16:40:06,0.0,16.4
16:40:07,11.9,16.4
16:40:08,0.0,16.4
16:40:09,5.0,16.4
16:40:10,1.0,16.4
16:40:11,13.9,16.4
16:40:12,0.0,16.4
16:40:13,5.0,16.4
16:40:14,0.0,16.4
16:40:15,9.0,16.4
16:40:16,9.9,16.4
16:40:17,0.0,16.4
16:40:19,3.0,16.4
16:40:20,2.0,16.4
16:40:21,5.0,16.4
16:40:22,6.0,16.4
16:40:23,4.0,16.4
16:40:24,7.9,16.4
16:40:25,4.0,16.4
16:40:26,5.9,16.4
16:40:27,6.0,16.4
16:40:28,1.0,16.4
16:40:29,4.0,16.4
16:40:30,7.0,16.4
16:40:31,6.9,16.4
16:40:32,2.0,16.4
16:40:33,2.0,16.4
16:40:34,9.9,16.4
16:40:35,0.0,16.4
16:40:36,6.0,16.4
16:40:37,0.0,16.4
16:40:38,7.9,16.4
16:40:39,1.0,16.4
16:40:40,10.0,16.4
16:40:41,13.9,16.4
16:40:42,76.0,16.4
16:40:43,54.0,13.5
16:40:44,5.9,13.5
16:40:45,10.0,13.5
16:40:46,2.0,13.5
16:40:47,0.0,13.5
16:40:48,0.0,13.5
16:40:49,0.0,13.5
16:40:50,6.0,13.5
16:40:51,4.0,13.5
16:40:52,11.0,13.5
16:40:53,0.0,13.5
16:40:54,16.0,13.5
16:40:55,1.0,13.5
16:40:56,13.9,13.5
16:40:57,0.0,13.5
16:40:58,5.9,13.5
16:40:59,6.0,13.5
16:41:00,5.0,13.5
16:41:01,4.0,13.5
16:41:02,5.9,13.5
16:41:03,6.0,13.5
16:41:04,18.0,13.6
16:41:05,2.0,13.6
16:41:06,6.0,13.6
16:41:07,5.9,13.6
16:41:08,7.9,13.6
16:41:09,6.0,13.6
16:41:10,5.0,13.6
16:41:11,2.0,13.6
16:41:12,9.0,13.6
16:41:13,4.9,13.6
16:41:14,8.9,13.6
16:41:15,3.0,13.6
16:41:16,38.6,13.6
16:41:17,64.0,13.4
16:41:18,5.0,13.4
16:41:19,5.9,13.4
16:41:20,6.0,13.4
16:41:21,1.0,13.4
16:41:22,7.0,13.4
16:41:23,25.0,13.5
16:41:24,0.0,13.5
16:41:25,14.0,13.5
16:41:26,5.9,13.5
16:41:27,14.0,13.5
16:41:28,0.0,13.5
16:41:29,5.0,13.5
16:41:30,12.9,13.5
16:41:31,8.0,13.5
16:41:32,0.0,13.5
16:41:33,7.0,13.5
16:41:34,3.0,13.5
16:41:35,7.9,13.5
16:41:36,0.0,13.5
16:41:37,1.0,13.5
16:41:38,7.0,13.5
16:41:39,5.9,13.5
16:41:40,0.0,13.5
16:41:41,6.0,13.5
16:41:42,5.0,13.5
16:41:43,6.9,13.5
16:41:44,0.0,13.5
16:41:45,9.0,13.5
16:41:46,4.0,13.5
16:41:47,5.9,13.5
16:41:48,2.0,13.5
16:41:49,8.9,13.5
16:41:50,0.0,13.5
16:41:51,10.0,13.5
16:41:52,5.9,13.5
16:41:53,1.0,13.5
16:41:54,10.0,13.5
16:41:55,1.0,13.5
16:41:56,10.0,13.5
16:41:57,0.0,13.5
16:41:58,10.0,13.5
16:41:59,0.0,13.5
16:42:00,7.9,13.5
16:42:01,2.0,13.5
16:42:02,8.9,13.5
16:42:03,0.0,13.5
16:42:04,5.0,13.5
16:42:05,4.0,13.5
16:42:06,12.9,13.5
16:42:07,0.0,13.5
16:42:08,11.0,13.5
16:42:09,1.0,13.5
16:42:10,6.9,13.5
16:42:11,0.0,13.5
16:42:12,4.0,13.5
16:42:13,24.0,13.5
16:42:14,0.0,13.5
16:42:15,4.0,13.5
16:42:16,0.0,13.5
16:42:17,25.0,13.6
16:42:18,0.0,13.6
16:42:19,5.9,13.6
16:42:20,0.0,13.6
16:42:21,12.0,13.6
16:42:22,10.9,13.6
16:42:23,0.0,13.6
16:42:24,7.9,13.6
16:42:25,0.0,13.6
16:42:26,16.0,13.6
16:42:27,0.0,13.6
16:42:28,0.0,13.6
16:42:29,0.0,13.6
16:42:30,38.0,13.6
16:42:31,0.0,13.6
16:42:32,13.0,13.6
16:42:33,2.0,13.6
16:42:34,0.0,13.6
16:42:35,10.0,13.6
16:42:36,2.0,13.6
16:42:37,9.9,13.6
16:42:38,0.0,13.6
16:42:39,1.0,13.6
16:42:40,4.0,13.6
16:42:41,14.0,13.6
16:42:42,0.0,13.6
16:42:43,2.0,13.6
16:42:44,7.0,13.6
16:42:45,5.0,13.6
16:42:46,0.0,13.6
16:42:47,14.9,13.6
16:42:48,13.0,13.6
16:42:49,2.0,13.6
16:42:50,0.0,13.6
16:42:51,7.0,13.6
16:42:52,8.9,13.6
16:42:53,1.0,13.6
16:42:54,2.0,13.6
16:42:55,9.0,13.6
16:42:56,3.0,13.6
16:42:57,10.9,13.6
16:42:58,2.0,13.6
16:42:59,9.0,13.6
16:43:00,18.8,13.6
16:43:01,1.0,13.6
16:43:02,5.9,13.6
16:43:03,4.0,13.6
16:43:04,6.9,13.6
16:43:05,0.0,13.6
16:43:06,0.0,13.6
16:43:07,22.0,13.6
16:43:08,7.0,13.7
16:43:09,0.0,13.7
16:43:10,5.9,13.7
16:43:11,7.0,13.7
16:43:12,2.0,13.7
16:43:13,0.0,13.7
16:43:14,14.0,13.7
16:43:15,12.9,13.7
16:43:16,0.0,13.7
16:43:17,0.0,13.7
16:43:18,10.9,13.7
16:43:19,2.0,13.7
16:43:20,16.8,13.7
16:43:21,0.0,13.7
16:43:22,5.0,13.7
16:43:23,6.0,13.7
16:43:24,5.0,13.7
16:43:25,0.0,13.7
16:43:26,0.0,13.7
16:43:27,8.0,13.7
16:43:28,3.0,13.7
16:43:29,5.0,13.7
16:43:30,5.0,13.7
16:43:31,0.0,13.7
16:43:32,0.0,13.7
16:43:33,3.0,13.7
16:43:34,4.0,13.7
16:43:35,0.0,13.7
16:43:36,5.0,13.7
16:43:37,8.9,13.8
16:43:38,3.0,13.8
16:43:39,1.0,13.8
16:43:40,5.9,13.8
16:43:41,13.0,13.8
16:43:42,0.0,13.8
16:43:43,0.0,13.8
16:43:44,1.0,13.8
16:43:45,14.9,13.8
16:43:46,5.0,13.8
16:43:47,0.0,13.8
16:43:48,5.0,13.8
16:43:49,9.0,13.8
16:43:50,0.0,13.8
16:43:52,2.0,13.8
16:43:53,6.0,13.8
16:43:54,12.0,13.8
16:43:55,0.0,13.8
16:43:56,1.0,13.8
16:43:57,11.9,13.8
16:43:58,3.0,13.8
16:43:59,0.0,13.8
16:44:00,5.9,13.8
16:44:01,2.0,13.8
16:44:02,11.9,13.8
16:44:03,0.0,13.8
16:44:04,0.0,13.8
16:44:05,10.9,13.8
16:44:06,1.0,13.8
16:44:07,8.9,13.8
16:44:08,0.0,13.8
16:44:09,6.9,13.8
16:44:10,4.0,13.8
16:44:11,5.0,13.8
16:44:12,0.0,13.8
16:44:13,5.0,13.8
16:44:14,2.0,13.8
16:44:15,12.0,13.8
16:44:16,3.0,13.8
16:44:17,0.0,13.8
16:44:18,10.0,13.8
16:44:19,2.0,13.8
16:44:20,3.0,13.8
16:44:21,1.0,13.8
16:44:22,12.0,13.8
16:44:23,0.0,13.8
16:44:24,4.0,13.8
16:44:25,0.0,13.8
16:44:26,5.0,13.8
16:44:27,8.9,13.8
16:44:28,0.0,13.8
16:44:29,6.0,13.8
16:44:30,6.9,13.9
16:44:31,3.0,13.9
16:44:32,1.0,13.9
16:44:33,6.9,13.9
16:44:34,3.0,13.9
16:44:35,7.9,13.9
16:44:36,0.0,13.9
16:44:37,5.0,13.9
16:44:38,4.0,13.9
16:44:39,11.0,13.9
16:44:40,0.0,13.9
16:44:41,5.0,13.9
16:44:42,6.9,13.9
16:44:43,1.0,13.9
16:44:44,6.0,13.9
16:44:45,5.0,13.9
16:44:46,5.0,13.9
16:44:47,0.0,13.9
16:44:48,8.0,13.9
16:44:49,3.0,13.9
16:44:50,1.0,13.9
16:44:51,5.0,13.9
16:44:52,10.9,13.9
16:44:53,0.0,13.9
16:44:54,2.0,13.9
16:44:55,10.0,13.9
16:44:56,0.0,13.9
16:44:57,5.0,13.9
16:44:58,9.0,13.9
16:44:59,0.0,13.9
16:45:00,7.9,13.9
16:45:01,0.0,13.9
16:45:02,4.0,13.9
16:45:03,6.0,13.9
16:45:04,8.9,13.9
16:45:05,0.0,13.9
16:45:06,5.0,13.9
16:45:07,7.9,13.9
16:45:08,0.0,13.9
16:45:09,0.0,13.9
16:45:10,2.0,13.9
16:45:11,8.0,13.9
16:45:12,12.9,13.9
16:45:13,2.0,13.9
16:45:14,7.0,13.9
16:45:15,6.9,13.9
16:45:16,1.0,13.9
16:45:17,2.0,13.9
16:45:18,9.0,13.9
16:45:19,5.0,13.9
16:45:20,0.0,13.9
16:45:21,3.0,13.9
16:45:22,15.8,13.9
16:45:23,5.0,14.0
16:45:24,0.0,14.0
16:45:25,16.8,14.0
16:45:26,7.0,14.0
16:45:27,1.0,14.0
16:45:28,1.0,14.0
16:45:29,7.0,14.0
16:45:30,3.0,14.0
16:45:31,6.0,14.0
16:45:32,0.0,14.0
16:45:33,3.0,14.0
16:45:34,12.0,14.0
16:45:35,0.0,14.0
16:45:36,0.0,14.0
16:45:37,4.0,14.0
16:45:38,9.0,14.0
16:45:39,4.0,14.0
16:45:40,0.0,14.0
16:45:41,1.0,14.0
16:45:42,2.0,14.0
16:45:43,20.8,14.0
16:45:44,0.0,14.0
16:45:45,0.0,14.0
16:45:46,0.0,14.0
16:45:47,1.0,14.0
16:45:48,9.9,14.0
16:45:49,1.0,14.0
16:45:50,14.9,14.0
16:45:51,0.0,14.0
16:45:52,0.0,14.0
16:45:53,9.9,14.1
16:45:54,1.0,14.1
16:45:55,6.0,14.1
16:45:56,0.0,14.1
16:45:57,6.0,14.1
16:45:58,7.9,14.1
16:45:59,3.0,14.1
16:46:00,0.0,14.1
16:46:01,0.0,14.1
16:46:02,9.9,14.1
16:46:03,3.0,14.1
16:46:04,0.0,14.1
16:46:05,7.0,14.1
16:46:06,8.0,14.1
16:46:07,2.0,14.1
16:46:08,0.0,14.1
16:46:09,5.0,14.1
16:46:10,10.0,14.1
16:46:11,0.0,14.1
16:46:12,0.0,14.1
16:46:13,1.0,14.1
16:46:14,20.8,14.1
16:46:15,2.0,14.1
16:46:16,0.0,14.1
16:46:17,4.0,14.1
16:46:18,11.0,14.1
16:46:19,4.0,14.1
16:46:20,0.0,14.1
16:46:21,19.0,14.1
16:46:22,1.0,14.1
16:46:23,7.0,14.1
16:46:24,0.0,14.1
16:46:25,0.0,14.1
16:46:26,6.0,14.1
16:46:27,7.0,14.1
16:46:28,2.0,14.1
16:46:29,4.0,14.1
16:46:30,0.0,14.1
16:46:31,14.0,14.1
16:46:32,0.0,14.1
16:46:33,0.0,14.1
16:46:34,9.0,14.1
16:46:35,4.0,14.1
16:46:36,1.0,14.1
16:46:37,0.0,14.1
16:46:38,4.0,14.1
16:46:39,6.0,14.1
16:46:40,5.9,14.1
16:46:41,0.0,14.1
16:46:42,8.9,14.1
16:46:43,1.0,14.1
16:46:44,11.0,14.2
16:46:45,0.0,14.2
16:46:46,0.0,14.2
16:46:47,8.9,14.2
16:46:48,6.0,14.2
16:46:49,0.0,14.2
16:46:50,4.0,14.2
16:46:51,1.0,14.2
16:46:52,10.0,14.2
16:46:53,2.0,14.2
16:46:54,0.0,14.2
16:46:55,12.0,14.2
16:46:56,3.0,14.2
16:46:57,3.0,14.2
16:46:58,0.0,14.2
16:46:59,12.9,14.2
16:47:00,0.0,14.2
16:47:01,4.0,14.2
16:47:02,0.0,14.2
16:47:03,6.0,14.2
16:47:04,5.9,14.2
16:47:05,0.0,14.2
16:47:06,0.0,14.2
16:47:07,8.9,14.2
16:47:08,5.0,14.2
16:47:09,0.0,14.2
16:47:10,10.0,14.2
16:47:11,8.9,14.2
16:47:12,0.0,14.2
16:47:13,0.0,14.2
16:47:14,12.9,14.2
16:47:15,1.0,14.2
16:47:16,7.0,14.2
16:47:17,0.0,14.2
16:47:18,2.0,14.2
16:47:19,4.0,14.2
16:47:20,5.9,14.2
16:47:21,5.0,14.2
16:47:22,0.0,14.2
16:47:23,0.0,14.2
16:47:24,7.0,14.2
16:47:25,2.0,14.2
16:47:26,4.0,14.2
16:47:27,0.0,14.2
16:47:28,7.9,14.2
16:47:29,1.0,14.2
16:47:30,5.9,14.2
16:47:31,5.0,14.2
16:47:32,2.0,14.2
16:47:34,7.9,14.2
16:47:35,0.0,14.2
16:47:36,4.0,14.2
16:47:37,4.0,14.2
16:47:38,9.0,14.3
16:47:39,0.0,14.3
16:47:40,6.0,14.3
16:47:41,3.0,14.3
16:47:42,3.0,14.3
16:47:43,2.0,14.3
16:47:44,4.0,14.3
16:47:45,7.0,14.3
16:47:46,0.0,14.3
16:47:47,7.0,14.3
16:47:48,5.0,14.3
16:47:49,1.0,14.3
16:47:50,5.0,14.3
16:47:51,5.0,14.3
16:47:52,5.0,14.3
16:47:53,0.0,14.3
16:47:54,1.0,14.3
16:47:55,11.0,14.3
16:47:56,1.0,14.3
16:47:57,0.0,14.3
16:47:58,9.0,14.3
16:47:59,5.9,14.3
16:48:00,3.0,14.3
16:48:01,0.0,14.3
16:48:02,7.0,14.3
16:48:03,3.0,14.3
16:48:04,5.9,14.3
16:48:05,0.0,14.3
16:48:06,5.0,14.3
16:48:07,8.0,14.3
16:48:08,3.0,14.3
16:48:09,0.0,14.3
16:48:10,8.0,14.3
16:48:11,4.0,14.3
16:48:12,2.0,14.3
16:48:13,4.0,14.3
16:48:14,11.9,14.3
16:48:15,4.0,14.3
16:48:16,0.0,14.3
16:48:17,5.0,14.3
16:48:18,4.0,14.3
16:48:19,5.9,14.3
16:48:20,1.0,14.3
16:48:21,5.0,14.3
16:48:22,4.0,14.3
16:48:23,3.0,14.3
16:48:24,4.0,14.3
16:48:25,7.0,14.3
16:48:26,3.0,14.3
16:48:27,0.0,14.3
16:48:28,7.9,14.3
16:48:29,4.9,14.4
16:48:30,3.0,14.4
16:48:31,2.0,14.4
16:48:32,6.9,14.4
16:48:33,6.0,14.4
16:48:34,0.0,14.4
16:48:35,5.0,14.4
16:48:36,5.9,14.4
16:48:37,0.0,14.4
16:48:38,1.0,14.4
16:48:39,7.9,14.4
16:48:40,2.0,14.4
16:48:41,3.0,14.4
16:48:42,5.9,14.4
16:48:43,4.0,14.4
16:48:44,0.0,14.4
16:48:45,7.0,14.4
16:48:46,8.0,14.4
16:48:47,0.0,14.4
16:48:48,4.0,14.4
16:48:49,5.0,14.4
16:48:50,5.0,14.4
16:48:51,0.0,14.4
16:48:52,3.9,14.4
16:48:53,10.0,14.4
16:48:54,3.0,14.4
16:48:55,7.0,14.5
16:48:56,2.0,14.5
16:48:57,5.0,14.5
16:48:58,2.0,14.5
16:48:59,7.9,14.5
16:49:00,4.0,14.5
16:49:01,3.0,14.5
16:49:02,0.0,14.5
16:49:03,6.0,14.5
16:49:04,3.0,14.5
16:49:05,3.0,14.5
16:49:06,0.0,14.5
16:49:07,13.9,14.5
16:49:08,5.0,14.5
16:49:09,1.0,14.5
16:49:10,0.0,14.5
16:49:11,4.0,14.5
16:49:12,5.9,14.5
16:49:13,2.0,14.5
16:49:14,0.0,14.5
16:49:15,8.9,14.5
16:49:16,4.0,14.5
16:49:17,2.0,14.5
16:49:18,2.0,14.5
16:49:19,7.0,14.5
16:49:20,6.9,14.5
16:49:21,0.0,14.5
16:49:22,5.0,14.5
16:49:23,2.0,14.5
16:49:24,8.0,14.5
16:49:25,2.0,14.5
16:49:26,3.0,14.5
16:49:27,4.0,14.5
16:49:28,4.0,14.5
16:49:29,4.0,14.5
16:49:30,7.0,14.5
16:49:31,0.0,14.5
16:49:32,2.9,14.5
16:49:33,7.0,14.5
16:49:34,2.0,14.5
16:49:35,3.0,14.5
16:49:36,5.0,14.5
16:49:37,5.0,14.5
16:49:38,0.0,14.5
16:49:39,4.0,14.5
16:49:40,7.9,14.5
16:49:41,4.0,14.5
16:49:42,0.0,14.5
16:49:43,5.9,14.5
16:49:44,7.0,14.5
16:49:45,1.0,14.5
16:49:46,5.0,14.5
16:49:47,0.0,14.5
16:49:48,7.0,14.6
16:49:49,4.0,14.6
16:49:50,0.0,14.6
16:49:51,6.9,14.6
16:49:52,0.0,14.6
16:49:53,5.0,14.6
16:49:54,2.0,14.6
16:49:55,6.0,14.6
16:49:56,1.0,14.6
16:49:57,8.0,14.6
16:49:58,2.0,14.6
16:49:59,3.0,14.6
16:50:00,9.9,14.6
16:50:01,0.0,14.6
16:50:02,0.0,14.6
16:50:03,10.0,14.6
16:50:04,3.0,14.6
16:50:05,0.0,14.6
16:50:06,4.0,14.6
16:50:07,5.9,14.6
16:50:08,6.0,14.6
16:50:09,0.0,14.6
16:50:10,5.0,14.6
16:50:11,7.9,14.6
16:50:12,1.0,14.6
16:50:13,1.0,14.6
16:50:14,11.0,14.6
16:50:15,0.0,14.6
16:50:16,5.0,14.6
16:50:17,0.0,14.6
16:50:18,5.0,14.6
16:50:19,4.0,14.6
16:50:20,10.0,14.6
16:50:21,0.0,14.6
16:50:22,10.0,14.6
16:50:23,1.0,14.6
16:50:24,5.9,14.6
16:50:25,0.0,14.6
16:50:26,6.9,14.6
16:50:27,6.0,14.6
16:50:28,2.0,14.6
16:50:29,0.0,14.6
16:50:30,5.0,14.6
16:50:31,5.9,14.6
16:50:32,0.0,14.6
16:50:33,5.9,14.6
16:50:34,9.0,14.6
16:50:35,0.0,14.6
16:50:36,0.0,14.6
16:50:37,1.0,14.6
16:50:38,5.0,14.6
16:50:39,9.0,14.7
16:50:40,0.0,14.7
16:50:41,1.0,14.7
16:50:42,8.0,14.7
16:50:43,6.9,14.7
16:50:44,0.0,14.7
16:50:45,3.0,14.7
16:50:46,8.0,14.7
16:50:47,1.0,14.7
16:50:48,3.0,14.7
16:50:49,2.0,14.7
16:50:50,3.0,14.7
16:50:51,7.0,14.7
16:50:52,0.0,14.7
16:50:53,5.0,14.7
16:50:54,4.0,14.7
16:50:55,5.0,14.7
