15:09:35,20823,node,93.8,8.6
15:09:36,20823,node,99.0,9.2
15:09:37,20823,node,99.0,9.3
15:09:38,20823,node,99.0,9.4
15:09:39,20823,node,98.0,9.4
15:09:40,20823,node,99.0,9.5
15:09:41,20823,node,98.0,9.6
15:09:42,20823,node,98.0,9.7
15:09:43,20823,node,99.0,9.9
15:09:44,20823,node,99.0,10.1
15:09:45,20823,node,98.0,10.3
15:09:46,20823,node,99.0,10.3
15:09:47,20823,node,98.0,10.3
15:09:48,20823,node,99.0,10.3
15:09:49,20823,node,50.0,10.4
15:09:50,20823,node,48.5,10.5
15:09:51,20823,node,99.0,10.7
15:09:52,20823,node,99.9,10.8
15:09:53,20823,node,98.0,11.1
15:09:54,20823,node,97.0,11.2
15:09:55,20823,node,99.0,11.3
15:09:56,20823,node,99.0,11.5
15:09:57,20823,node,98.0,11.5
15:09:58,20823,node,98.0,11.5
15:09:59,20823,node,99.0,11.5
15:10:00,20823,node,98.0,11.5
15:10:01,20823,node,99.0,11.5
15:10:02,20823,node,98.0,11.5
15:10:03,20823,node,99.0,11.5
15:10:04,20823,node,38.0,11.5
15:10:05,20823,node,60.4,11.6
15:10:06,20823,node,99.0,11.8
15:10:07,20823,node,99.0,11.9
15:10:08,20823,node,97.0,12.0
15:10:09,20823,node,99.0,11.9
15:10:10,20823,node,99.0,11.9
15:10:11,20823,node,98.0,11.9
15:10:12,20823,node,99.0,11.9
15:10:13,20823,node,99.0,11.9
15:10:14,20823,node,98.0,11.9
15:10:15,20823,node,98.0,11.9
15:10:16,20823,node,98.0,11.9
15:10:17,20823,node,65.0,11.9
15:10:18,20823,node,35.0,12.4
15:10:19,20823,node,98.0,13.9
15:10:20,20823,node,99.0,14.0
15:10:21,20823,node,99.0,14.1
15:10:22,20823,node,97.0,14.1
15:10:23,20823,node,99.0,14.2
15:10:24,20823,node,97.0,14.2
15:10:25,20823,node,98.0,14.2
15:10:26,20823,node,98.0,14.2
15:10:27,20823,node,98.0,14.2
15:10:28,20823,node,97.0,14.2
15:10:29,20823,node,99.0,14.2
15:10:30,20823,node,98.0,14.2
15:10:31,20823,node,26.0,14.2
15:10:32,20823,node,72.3,16.8
15:10:33,20823,node,99.9,20.7
15:10:34,20823,node,99.9,24.6
15:10:35,20823,node,98.0,27.3
15:10:36,20823,node,99.9,30.2
15:10:37,20823,node,98.0,30.3
15:10:38,20823,node,93.1,30.3
15:10:39,20823,node,95.0,30.3
15:10:40,20823,node,95.0,30.3
15:10:41,20823,node,94.1,30.4
15:10:42,20823,node,95.0,30.4
15:10:43,20823,node,93.1,30.4
15:10:44,20823,node,95.0,30.4
15:10:45,20823,node,95.0,30.4
15:10:46,20823,node,94.1,30.4
