time,cpu %,mem %
22:56:05,98.0,13.4
22:56:06,99.0,13.4
22:56:07,97.0,13.4
22:56:08,99.0,13.4
22:56:09,97.0,13.4
22:56:10,99.0,13.4
22:56:11,99.0,13.4
22:56:12,95.0,13.4
22:56:13,96.0,13.4
22:56:14,96.0,13.4
22:56:15,99.0,13.4
22:56:16,98.0,13.4
22:56:17,98.0,13.4
22:56:18,98.0,13.4
22:56:19,98.0,13.4
22:56:20,93.0,13.4
22:56:21,99.9,13.9
22:56:22,97.0,14.4
22:56:23,99.0,14.4
22:56:24,97.0,14.4
22:56:25,98.0,14.4
22:56:26,99.0,14.6
22:56:27,96.0,14.9
22:56:28,98.0,14.9
22:56:29,98.0,14.9
22:56:30,98.0,14.7
22:56:31,99.0,14.7
22:56:32,97.0,14.8
22:56:33,98.0,14.8
22:56:34,98.0,14.8
22:56:35,97.0,14.8
22:56:36,98.0,14.8
22:56:37,99.0,14.8
22:56:38,97.0,14.8
22:56:39,99.0,14.8
22:56:40,97.0,14.8
22:56:41,98.0,14.8
22:56:42,99.0,14.8
22:56:43,91.1,14.9
22:56:44,99.0,14.9
22:56:45,96.0,14.9
22:56:46,98.0,14.9
22:56:47,98.0,14.9
22:56:48,99.0,14.9
22:56:49,98.0,14.9
22:56:50,98.0,14.9
22:56:51,97.0,15.0
22:56:52,99.0,15.0
22:56:53,98.0,15.0
22:56:54,98.0,15.1
22:56:55,97.0,15.1
22:56:56,99.0,15.2
22:56:57,98.0,15.2
22:56:58,97.0,15.3
22:56:59,99.0,15.3
22:57:00,97.0,15.4
22:57:01,94.0,15.4
22:57:02,99.0,15.5
22:57:03,98.0,15.5
22:57:04,99.0,15.5
22:57:05,98.0,15.5
22:57:06,98.0,15.5
22:57:07,98.0,15.5
22:57:08,98.0,15.6
22:57:09,98.0,15.6
22:57:10,99.9,15.6
22:57:11,97.0,15.6
22:57:12,99.0,15.6
22:57:13,92.1,15.6
22:57:14,99.0,15.6
22:57:15,99.0,15.6
22:57:16,95.0,15.6
22:57:17,99.0,15.6
22:57:18,99.0,15.6
22:57:19,98.0,15.6
22:57:20,99.0,15.6
22:57:21,96.0,15.6
22:57:22,99.0,15.6
22:57:23,99.0,15.6
22:57:24,98.0,15.6
22:57:25,99.0,15.6
22:57:26,98.0,15.6
22:57:27,97.0,15.6
22:57:28,99.0,15.6
22:57:29,99.0,15.6
22:57:30,98.0,15.6
22:57:31,98.0,15.6
22:57:32,97.0,15.6
22:57:33,99.9,15.6
22:57:34,98.0,15.6
22:57:35,99.0,15.6
22:57:36,98.0,15.6
22:57:37,94.1,15.6
22:57:38,99.0,15.6
22:57:39,98.0,15.6
22:57:40,98.0,15.6
22:57:41,99.0,15.6
22:57:42,98.0,15.6
22:57:43,92.0,15.6
22:57:44,98.0,15.6
22:57:45,99.0,15.6
22:57:46,98.0,15.6
22:57:47,98.0,15.6
22:57:48,98.0,15.6
22:57:49,99.0,15.6
22:57:50,99.0,15.6
22:57:51,97.0,15.6
22:57:52,99.0,15.6
22:57:53,97.0,15.6
22:57:54,99.0,15.6
22:57:55,99.9,15.6
22:57:56,98.0,15.6
22:57:57,97.0,15.6
22:57:58,99.0,15.6
22:57:59,98.0,15.6
22:58:00,99.0,15.6
22:58:01,98.0,15.6
22:58:02,99.0,15.6
22:58:03,98.0,15.6
22:58:04,99.0,15.6
22:58:05,99.0,15.6
22:58:06,98.0,15.6
22:58:07,98.0,15.6
22:58:08,99.0,15.6
22:58:09,98.0,15.6
22:58:10,88.0,15.6
22:58:11,98.0,15.6
22:58:12,96.0,15.6
22:58:13,93.0,15.6
22:58:14,98.0,15.6
22:58:15,99.0,15.6
22:58:16,99.0,15.6
22:58:17,98.0,15.6
22:58:18,98.0,15.6
22:58:19,98.0,15.6
22:58:20,98.0,15.6
22:58:21,99.0,15.6
22:58:22,97.0,15.6
22:58:23,99.0,15.6
22:58:24,97.0,15.6
22:58:25,99.0,15.6
22:58:26,99.0,15.6
22:58:27,97.0,15.6
22:58:28,99.9,15.6
22:58:29,98.0,15.6
22:58:30,98.0,15.6
22:58:31,99.0,15.6
22:58:32,98.0,15.6
22:58:34,98.0,15.6
22:58:35,99.0,15.6
22:58:36,98.0,15.6
22:58:37,97.0,15.6
22:58:38,99.0,15.6
22:58:39,98.0,15.6
22:58:40,99.0,15.6
22:58:41,98.0,15.6
22:58:42,98.0,15.6
22:58:43,99.0,15.6
22:58:44,92.1,15.6
22:58:45,99.0,15.6
22:58:46,98.0,15.6
22:58:47,98.0,15.6
22:58:48,99.0,15.6
22:58:49,98.0,15.6
22:58:50,98.0,15.6
22:58:51,99.0,15.6
22:58:52,98.0,15.6
22:58:53,99.0,15.6
22:58:54,99.0,15.6
22:58:55,97.0,15.6
22:58:56,99.0,15.6
22:58:57,98.0,15.6
22:58:58,99.0,15.6
22:58:59,98.0,15.6
22:59:00,98.0,15.6
22:59:01,99.0,15.6
22:59:02,99.0,15.6
22:59:03,98.0,15.6
22:59:04,98.0,15.6
22:59:05,98.0,15.6
22:59:06,99.0,15.6
22:59:07,98.0,15.6
22:59:08,98.0,15.6
22:59:09,99.0,15.6
22:59:10,99.0,15.6
22:59:11,98.0,15.6
22:59:12,99.0,15.6
22:59:13,97.0,15.6
22:59:14,93.0,15.6
22:59:15,98.0,15.6
22:59:16,98.0,15.6
22:59:17,99.0,15.6
22:59:18,97.0,15.6
22:59:19,99.0,15.6
22:59:20,99.0,15.6
22:59:21,98.0,15.6
22:59:22,98.0,15.6
22:59:23,98.0,15.6
22:59:24,98.0,15.6
22:59:25,99.9,15.6
22:59:26,98.0,15.6
22:59:27,98.0,15.6
22:59:28,98.0,15.6
22:59:29,99.0,15.6
22:59:30,98.0,15.6
22:59:31,99.9,15.6
22:59:32,97.0,15.6
22:59:33,99.0,15.6
22:59:34,97.0,15.6
22:59:35,99.9,15.6
22:59:36,99.0,15.6
22:59:37,97.0,15.6
22:59:38,99.0,15.6
22:59:39,97.0,15.6
22:59:40,99.0,15.6
22:59:41,95.0,15.6
22:59:42,98.0,15.6
22:59:43,97.0,15.6
22:59:44,93.1,15.6
22:59:45,99.0,15.6
22:59:46,97.0,15.6
22:59:47,99.0,15.6
22:59:48,98.0,15.6
22:59:49,98.0,15.6
22:59:50,99.0,15.6
22:59:51,98.0,15.6
22:59:52,99.0,15.6
22:59:53,98.0,15.6
22:59:54,99.0,15.6
22:59:55,93.0,15.6
22:59:56,99.0,15.6
22:59:57,98.0,15.6
22:59:58,99.9,15.6
22:59:59,99.0,15.6
23:00:00,97.0,15.6
23:00:01,99.0,15.6
23:00:02,98.0,15.6
23:00:03,99.0,15.6
23:00:04,97.0,15.7
23:00:05,99.9,15.7
23:00:06,98.0,15.7
23:00:07,98.0,15.7
23:00:08,99.0,15.7
23:00:09,98.0,15.7
23:00:10,99.0,15.7
23:00:11,97.0,15.7
23:00:12,99.0,15.7
23:00:13,97.0,15.7
23:00:14,99.0,15.7
23:00:15,92.1,15.7
23:00:16,99.0,15.7
23:00:17,98.0,15.8
23:00:18,98.0,15.8
23:00:19,99.0,15.8
23:00:20,87.1,15.8
23:00:21,98.0,15.8
23:00:22,99.0,15.8
23:00:23,97.0,15.8
23:00:24,99.0,15.8
23:00:25,98.0,15.8
23:00:26,99.0,15.8
23:00:27,97.0,15.8
23:00:28,99.0,15.8
23:00:29,99.0,13.7
23:00:30,98.0,13.7
23:00:31,98.0,13.7
23:00:32,99.0,13.7
23:00:33,99.0,13.7
23:00:34,98.0,13.7
23:00:35,99.0,13.7
23:00:36,97.0,13.7
23:00:37,98.0,13.7
23:00:38,99.9,13.8
23:00:39,97.0,13.8
23:00:40,99.0,13.8
23:00:41,98.0,13.8
23:00:42,99.0,13.8
23:00:43,99.0,13.8
23:00:44,97.0,13.8
23:00:45,92.0,13.8
23:00:46,97.0,13.8
23:00:47,99.0,13.8
23:00:48,99.0,13.8
23:00:49,98.0,13.8
23:00:50,98.0,13.8
23:00:51,98.0,13.8
23:00:52,98.0,13.8
23:00:53,99.0,13.8
23:00:54,98.0,13.8
23:00:55,97.0,13.8
23:00:56,99.9,13.8
23:00:57,96.0,13.8
23:00:58,99.0,13.8
23:00:59,99.9,13.8
23:01:00,97.0,13.8
23:01:01,99.0,13.8
23:01:02,98.0,13.8
23:01:03,98.0,13.8
23:01:04,99.0,13.8
23:01:05,96.0,13.8
23:01:06,99.9,13.8
23:01:07,98.0,13.8
23:01:08,98.0,13.8
23:01:09,98.0,13.8
23:01:10,98.0,13.8
23:01:11,99.0,13.8
23:01:12,99.0,13.8
23:01:13,97.0,13.8
23:01:14,99.9,13.8
23:01:15,91.1,13.8
23:01:16,99.0,13.8
23:01:17,99.0,13.8
23:01:18,97.0,13.8
23:01:19,99.0,13.8
23:01:20,98.0,13.8
23:01:21,98.0,13.8
23:01:22,98.0,13.8
23:01:23,98.0,13.8
23:01:24,99.0,13.8
23:01:25,99.0,13.8
23:01:26,98.0,13.8
23:01:27,97.0,13.8
23:01:28,99.0,13.8
23:01:29,98.0,13.8
23:01:30,99.9,13.8
23:01:31,97.0,13.8
23:01:32,99.0,13.8
23:01:33,98.0,13.8
23:01:34,99.0,13.8
23:01:35,99.0,13.8
23:01:36,97.0,13.8
23:01:37,99.0,13.8
23:01:38,99.0,13.8
23:01:39,97.0,13.8
23:01:40,99.9,13.8
23:01:41,98.0,13.8
23:01:42,95.0,13.8
23:01:43,98.0,13.8
23:01:44,98.0,13.8
23:01:45,92.0,13.8
23:01:46,99.0,13.8
23:01:47,96.0,13.8
23:01:48,99.0,13.8
23:01:49,97.0,13.8
23:01:50,99.0,13.8
23:01:51,99.0,13.8
23:01:52,98.0,13.8
23:01:53,98.0,13.8
23:01:54,97.0,13.8
23:01:55,99.9,13.8
23:01:56,99.0,13.8
23:01:57,96.0,13.8
23:01:58,99.9,13.8
23:01:59,97.0,13.8
23:02:00,99.0,13.8
23:02:01,98.0,13.8
23:02:02,98.0,13.8
23:02:03,99.0,13.8
23:02:04,98.0,13.8
23:02:05,99.0,13.8
23:02:06,98.0,13.8
23:02:07,98.0,13.8
23:02:08,99.0,13.8
23:02:09,97.0,13.8
23:02:10,99.0,13.8
23:02:11,99.0,13.8
23:02:12,98.0,13.8
23:02:13,98.0,13.8
23:02:14,98.0,13.8
23:02:15,93.0,13.8
23:02:16,99.0,13.8
23:02:17,97.0,13.8
23:02:18,99.0,13.8
23:02:19,99.0,13.8
23:02:20,97.0,13.8
23:02:21,99.0,13.8
23:02:22,99.0,13.8
23:02:23,98.0,13.8
23:02:24,99.0,13.8
23:02:25,98.0,13.8
23:02:26,98.0,13.8
23:02:27,99.0,13.8
23:02:28,97.0,13.8
23:02:29,99.0,13.8
23:02:30,87.1,13.8
23:02:31,98.0,13.8
23:02:32,99.9,13.8
23:02:33,97.0,13.8
23:02:34,99.0,13.8
23:02:35,99.0,13.8
23:02:36,98.0,13.8
23:02:37,98.0,13.8
23:02:38,99.0,13.9
23:02:39,98.0,13.9
23:02:40,99.0,13.9
23:02:41,97.0,13.9
23:02:42,99.0,13.9
23:02:43,98.0,13.9
23:02:44,98.0,13.9
23:02:45,93.0,13.9
23:02:46,98.0,13.9
23:02:47,99.0,13.9
23:02:48,98.0,13.9
23:02:49,98.0,13.9
23:02:50,98.0,13.9
23:02:51,99.0,13.9
23:02:52,97.0,13.9
23:02:53,98.0,13.9
23:02:54,98.0,13.9
23:02:55,96.0,13.9
23:02:56,97.0,13.9
23:02:57,98.0,14.8
23:02:58,99.9,15.6
23:02:59,95.0,15.8
23:03:00,92.1,15.8
23:03:01,99.0,15.9
23:03:02,99.9,16.1
23:03:03,98.0,16.1
23:03:04,99.0,16.1
23:03:05,97.0,16.1
23:03:06,98.0,16.1
23:03:07,99.0,16.3
23:03:08,97.0,16.7
23:03:09,99.0,16.7
23:03:10,98.0,16.7
23:03:11,98.0,16.8
23:03:12,98.0,16.9
23:03:13,98.0,16.9
23:03:14,98.0,16.9
23:03:15,93.0,16.9
23:03:16,98.0,17.0
23:03:17,98.0,16.8
23:03:18,97.0,16.9
23:03:19,99.0,16.9
23:03:20,98.0,16.9
23:03:21,98.0,17.0
23:03:22,98.0,17.0
23:03:23,99.0,17.0
23:03:24,97.0,17.1
23:03:25,99.0,17.1
23:03:26,97.0,17.1
23:03:27,98.0,17.1
23:03:28,99.9,17.2
23:03:29,97.0,17.2
23:03:30,99.0,17.2
23:03:31,97.0,17.3
23:03:32,98.0,17.3
23:03:33,99.0,17.3
23:03:34,97.0,17.3
23:03:35,99.0,17.4
23:03:36,98.0,17.4
23:03:37,97.0,17.4
23:03:38,99.0,17.5
23:03:39,98.0,17.5
23:03:40,98.0,17.5
23:03:41,98.0,17.5
23:03:42,94.1,17.6
23:03:43,99.0,17.6
23:03:44,98.0,17.6
23:03:45,95.0,17.6
23:03:46,94.1,17.7
23:03:47,98.0,17.7
23:03:48,98.0,17.7
23:03:49,98.0,17.8
23:03:50,99.0,17.8
23:03:51,96.0,17.8
23:03:52,98.0,17.8
23:03:53,99.9,17.9
23:03:54,97.0,17.9
23:03:55,99.0,17.9
23:03:56,97.0,18.0
23:03:57,99.0,18.0
23:03:58,98.0,18.0
23:03:59,96.0,18.1
23:04:00,99.9,18.1
23:04:01,97.0,18.1
23:04:02,98.0,18.2
23:04:03,99.0,18.2
23:04:04,98.0,18.2
23:04:05,98.0,18.3
23:04:06,99.0,18.3
23:04:07,98.0,18.3
23:04:08,98.0,18.1
23:04:09,99.0,18.1
23:04:10,97.0,18.1
23:04:11,99.0,18.1
23:04:12,97.0,18.1
23:04:13,99.0,18.1
23:04:14,99.0,18.1
23:04:15,97.0,18.1
23:04:16,93.0,18.1
23:04:17,97.0,18.1
23:04:18,98.0,18.1
23:04:19,99.0,18.1
23:04:20,98.0,18.1
23:04:21,98.0,18.1
23:04:22,97.0,18.1
23:04:23,99.0,18.1
23:04:24,99.0,18.2
23:04:25,98.0,18.2
23:04:26,97.0,18.2
23:04:27,99.9,18.3
23:04:28,97.0,18.3
23:04:29,99.0,18.3
23:04:30,97.0,18.3
23:04:31,97.0,18.3
23:04:32,99.0,18.4
23:04:33,97.0,18.4
23:04:34,99.9,18.4
23:04:35,97.0,18.4
23:04:36,99.0,18.4
23:04:37,97.0,18.4
23:04:38,99.0,18.5
23:04:39,87.0,18.5
23:04:40,97.0,18.5
23:04:41,98.0,18.5
23:04:42,98.0,18.6
23:04:43,98.0,18.6
23:04:44,98.0,18.6
23:04:45,99.0,18.7
23:04:46,91.1,18.7
23:04:47,98.0,18.7
23:04:48,98.0,18.7
23:04:49,98.0,18.7
23:04:50,99.0,18.7
23:04:51,98.0,18.7
23:04:52,97.0,18.8
23:04:53,99.0,18.8
23:04:54,97.0,18.8
23:04:55,99.0,18.8
23:04:56,98.0,18.9
23:04:57,98.0,18.9
23:04:58,99.0,18.9
23:04:59,98.0,18.9
23:05:00,98.0,19.0
23:05:01,99.0,19.0
23:05:02,96.0,19.0
23:05:03,98.0,19.1
23:05:04,98.0,19.1
23:05:05,98.0,19.1
23:05:06,99.9,18.8
23:05:07,98.0,18.8
23:05:08,98.0,18.8
23:05:09,99.0,18.8
23:05:10,97.0,18.8
23:05:11,98.0,18.8
23:05:12,98.0,18.8
23:05:13,99.0,18.8
23:05:14,99.0,18.8
23:05:15,97.0,18.8
23:05:16,93.0,18.8
23:05:17,99.0,18.8
23:05:18,98.0,18.8
23:05:19,97.0,18.8
23:05:20,98.0,18.8
23:05:21,99.0,18.8
23:05:22,98.0,18.8
23:05:23,97.0,18.9
23:05:24,98.0,18.9
23:05:25,98.0,18.9
23:05:26,98.0,18.9
23:05:27,99.0,18.9
23:05:28,97.0,18.9
23:05:29,99.9,18.9
23:05:30,97.0,18.9
23:05:31,98.0,19.0
23:05:32,98.0,19.0
23:05:33,98.0,19.0
23:05:34,99.0,19.1
23:05:35,98.0,19.1
23:05:36,97.0,19.1
23:05:37,97.0,19.1
23:05:38,99.0,19.2
23:05:39,98.0,19.2
23:05:40,99.0,19.2
23:05:41,97.0,19.2
23:05:42,99.0,19.3
23:05:43,98.0,19.3
23:05:44,98.0,19.3
23:05:45,95.0,19.3
23:05:46,90.1,19.3
23:05:47,99.0,19.3
23:05:48,99.0,19.3
23:05:49,98.0,19.4
23:05:50,98.0,19.4
23:05:51,98.0,19.4
23:05:52,98.0,19.5
23:05:53,99.0,19.5
23:05:54,98.0,19.5
23:05:55,97.0,19.5
23:05:56,99.9,19.6
23:05:57,98.0,19.6
23:05:58,98.0,19.6
23:05:59,98.0,19.6
23:06:00,97.0,19.6
23:06:01,99.0,19.7
23:06:02,97.0,19.7
23:06:03,99.9,19.7
23:06:04,98.0,19.7
23:06:05,98.0,19.8
23:06:06,97.0,19.8
23:06:07,97.0,19.8
23:06:08,99.9,19.8
23:06:09,94.0,19.8
23:06:10,98.0,19.8
23:06:11,99.0,19.9
23:06:12,99.0,20.0
23:06:13,99.0,17.2
23:06:14,99.9,17.4
23:06:15,99.9,18.5
23:06:16,93.1,19.6
23:06:17,99.0,20.9
23:06:18,97.0,21.1
23:06:19,99.0,21.2
23:06:20,97.0,21.2
23:06:21,98.0,21.2
23:06:22,99.0,21.6
23:06:23,97.0,21.9
23:06:24,99.0,22.0
23:06:25,98.0,22.0
23:06:26,98.0,22.1
23:06:27,98.0,22.1
23:06:28,97.0,22.2
23:06:29,99.0,22.2
23:06:30,98.0,22.2
23:06:31,97.0,22.2
23:06:32,99.0,22.3
23:06:33,97.0,22.4
23:06:34,99.0,22.5
23:06:35,97.0,22.5
23:06:36,98.0,22.6
23:06:37,99.0,22.6
23:06:38,98.0,22.7
23:06:39,98.0,22.8
23:06:40,98.0,22.8
23:06:41,98.0,22.9
23:06:42,98.0,22.9
23:06:43,97.0,23.0
23:06:44,87.0,23.0
23:06:45,99.0,23.1
23:06:46,91.1,23.1
23:06:47,98.0,23.2
23:06:48,98.0,23.2
23:06:49,98.0,23.3
23:06:50,98.0,23.4
23:06:51,98.0,23.4
23:06:52,98.0,23.5
23:06:53,97.0,23.5
23:06:54,99.0,23.6
23:06:55,97.0,23.6
23:06:56,98.0,23.7
23:06:57,99.0,23.7
23:06:58,98.0,23.8
23:06:59,98.0,23.8
23:07:00,98.0,23.9
23:07:01,97.0,24.0
23:07:02,98.0,24.0
23:07:03,99.0,24.1
23:07:04,97.0,24.1
23:07:05,99.0,24.2
23:07:06,97.0,24.2
23:07:07,98.0,24.3
23:07:08,99.0,24.3
23:07:09,97.0,24.4
23:07:10,98.0,24.4
23:07:11,97.0,24.5
23:07:12,98.0,24.5
23:07:13,97.0,24.6
23:07:14,98.0,24.6
23:07:15,99.0,24.7
23:07:16,92.1,24.7
23:07:17,98.0,24.8
23:07:18,97.0,24.9
23:07:19,98.0,25.0
23:07:20,98.0,25.0
23:07:21,97.0,25.1
23:07:22,98.0,25.1
23:07:23,98.0,25.2
23:07:24,98.0,25.2
23:07:25,97.0,25.3
23:07:26,99.0,25.3
23:07:27,97.0,25.4
23:07:28,98.0,25.4
23:07:29,98.0,25.5
23:07:30,99.0,25.6
23:07:31,97.0,25.6
23:07:32,99.0,25.7
23:07:33,97.0,25.7
23:07:34,98.0,25.8
23:07:35,99.0,25.8
23:07:36,98.0,25.9
23:07:37,97.0,25.9
23:07:38,98.0,26.0
23:07:39,97.0,26.0
23:07:40,99.0,26.1
23:07:41,97.0,26.1
23:07:42,99.0,26.2
